,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HTPTN,ATPTN,HGSTN,HGCTN,AGSTN,AGCTN,histhome,histaway
3135,SP1,29/10/17,Getafe,Sociedad,2,1,H,0,1,A,10,15,5,4,19,16,8,7,3,2,0,0,9.0,14.0,11.0,10.0,12.0,8.0,366,424
3136,SP1,29/10/17,Girona,Real Madrid,2,1,H,0,1,A,15,15,4,6,21,11,2,7,2,1,0,0,9.0,20.0,9.0,14.0,11.0,12.0,51,811
3137,SP1,29/10/17,Malaga,Celta,2,1,H,1,0,H,15,10,4,2,20,12,4,1,2,3,0,0,1.0,11.0,4.0,20.0,9.0,21.0,407,291
3138,SP1,30/10/17,Espanol,Betis,1,0,H,0,0,D,10,9,4,4,10,17,5,3,2,5,0,0,10.0,16.0,8.0,12.0,16.0,21.0,422,272
3139,SP1,30/10/17,Las Palmas,La Coruna,1,3,A,1,1,D,13,15,5,5,11,15,8,5,1,1,0,0,6.0,8.0,7.0,22.0,6.0,15.0,105,267
3140,SP1,03/11/17,Betis,Getafe,2,2,D,0,2,A,15,9,4,2,10,14,4,6,2,6,0,0,16.0,12.0,19.0,18.0,22.0,19.0,272,366
3141,SP1,04/11/17,Alaves,Espanol,1,0,H,1,0,H,17,9,6,3,29,9,3,8,7,2,0,1,3.0,13.0,4.0,16.0,5.0,15.0,102,422
3142,SP1,04/11/17,Barcelona,Sevilla,2,1,H,1,0,H,18,8,6,3,10,12,3,3,1,0,0,0,28.0,19.0,28.0,3.0,28.0,8.0,841,542
3143,SP1,04/11/17,La Coruna,Ath Madrid,0,1,A,0,0,D,14,11,1,3,17,10,4,4,4,2,0,0,11.0,20.0,13.0,19.0,11.0,17.0,267,650
3144,SP1,04/11/17,Valencia,Leganes,3,0,H,1,0,H,13,13,7,6,11,13,4,7,1,2,0,0,24.0,17.0,27.0,11.0,28.0,13.0,557,78
3145,SP1,05/11/17,Celta,Ath Bilbao,3,1,H,3,1,H,11,14,5,5,13,17,3,6,2,3,0,0,11.0,11.0,19.0,16.0,18.0,17.0,291,499
3146,SP1,05/11/17,Levante,Girona,1,2,A,0,0,D,7,10,4,5,10,16,7,2,3,4,0,0,12.0,12.0,11.0,13.0,13.0,13.0,309,51
3147,SP1,05/11/17,Real Madrid,Las Palmas,3,0,H,1,0,H,27,2,9,1,9,9,9,2,2,1,0,0,20.0,6.0,19.0,9.0,19.0,14.0,811,105
3148,SP1,05/11/17,Sociedad,Eibar,3,1,H,2,0,H,10,9,6,5,10,17,3,6,0,3,0,0,14.0,8.0,21.0,20.0,21.0,22.0,424,183
3149,SP1,05/11/17,Villarreal,Malaga,2,0,H,0,0,D,14,10,3,2,18,12,6,4,2,4,0,0,17.0,4.0,16.0,11.0,13.0,13.0,470,407
3150,SP1,17/11/17,Girona,Sociedad,1,1,D,0,1,A,14,14,4,5,28,10,3,6,4,2,0,0,15.0,17.0,13.0,16.0,13.0,17.0,51,424
3151,SP1,18/11/17,Ath Madrid,Real Madrid,0,0,D,0,0,D,7,14,1,3,21,6,7,9,6,2,0,0,23.0,23.0,16.0,6.0,19.0,8.0,650,811
3152,SP1,18/11/17,Getafe,Alaves,4,1,H,2,0,H,13,11,8,5,18,14,4,5,3,3,0,0,13.0,6.0,15.0,13.0,12.0,13.0,366,102
3153,SP1,18/11/17,Leganes,Barcelona,0,3,A,0,1,A,18,11,7,7,25,10,6,3,1,2,0,0,17.0,31.0,9.0,8.0,12.0,4.0,78,841
3154,SP1,18/11/17,Sevilla,Celta,2,1,H,1,1,D,12,11,5,5,20,17,1,2,3,2,0,0,19.0,14.0,12.0,11.0,15.0,12.0,542,291
3155,SP1,19/11/17,Ath Bilbao,Villarreal,1,1,D,0,1,A,15,7,3,4,10,16,9,7,1,3,0,0,11.0,20.0,11.0,15.0,13.0,13.0,499,470
3156,SP1,19/11/17,Espanol,Valencia,0,2,A,0,0,D,12,7,4,3,11,17,3,4,0,4,0,0,13.0,27.0,9.0,13.0,13.0,13.0,422,557
3157,SP1,19/11/17,Las Palmas,Levante,0,2,A,0,0,D,10,11,5,6,9,22,3,5,1,4,0,0,6.0,12.0,8.0,28.0,10.0,26.0,105,309
3158,SP1,19/11/17,Malaga,La Coruna,3,2,H,1,1,D,14,12,5,4,16,15,5,4,4,5,0,0,4.0,11.0,6.0,23.0,9.0,23.0,407,267
3159,SP1,20/11/17,Eibar,Betis,5,0,H,2,0,H,17,4,7,0,10,9,5,2,2,2,0,1,8.0,17.0,6.0,25.0,7.0,25.0,183,272
3160,SP1,24/11/17,Celta,Leganes,1,0,H,1,0,H,14,9,7,2,13,16,3,4,2,3,0,0,14.0,17.0,23.0,19.0,19.0,22.0,291,78
3161,SP1,25/11/17,Alaves,Eibar,1,2,A,0,1,A,6,11,2,6,18,19,2,5,7,3,1,1,6.0,11.0,6.0,20.0,11.0,19.0,102,183
3162,SP1,25/11/17,Betis,Girona,2,2,D,0,1,A,12,13,6,7,9,16,3,5,2,1,0,0,17.0,16.0,21.0,25.0,24.0,22.0,272,51
3163,SP1,25/11/17,Levante,Ath Madrid,0,5,A,0,2,A,17,16,2,11,11,14,2,3,2,1,0,0,15.0,24.0,14.0,15.0,12.0,13.0,309,650
3164,SP1,25/11/17,Real Madrid,Malaga,3,2,H,2,1,H,16,9,9,3,15,13,6,0,1,2,0,0,24.0,7.0,22.0,9.0,25.0,13.0,811,407
3165,SP1,26/11/17,La Coruna,Ath Bilbao,2,2,D,1,1,D,14,10,4,3,11,14,5,2,4,1,0,0,11.0,12.0,15.0,23.0,15.0,24.0,267,499
3166,SP1,26/11/17,Sociedad,Las Palmas,2,2,D,1,1,D,16,8,3,7,22,14,11,3,4,3,1,0,18.0,6.0,25.0,22.0,21.0,25.0,424,105
3167,SP1,26/11/17,Valencia,Barcelona,1,1,D,0,0,D,8,12,1,8,12,11,3,9,4,0,0,0,30.0,34.0,32.0,11.0,33.0,11.0,557,841
3168,SP1,26/11/17,Villarreal,Sevilla,2,3,A,1,0,H,19,15,4,4,9,17,6,6,4,3,1,0,21.0,22.0,19.0,12.0,19.0,14.0,470,542
3169,SP1,27/11/17,Espanol,Getafe,1,0,H,0,0,D,10,7,5,4,12,18,6,4,3,6,0,0,13.0,16.0,9.0,15.0,15.0,15.0,422,366
3170,SP1,01/12/17,Malaga,Levante,0,0,D,0,0,D,18,3,2,3,12,15,7,2,1,3,0,0,7.0,15.0,11.0,28.0,8.0,28.0,407,309
3171,SP1,02/12/17,Ath Bilbao,Real Madrid,0,0,D,0,0,D,11,19,4,4,20,13,3,5,2,5,0,1,13.0,27.0,14.0,18.0,14.0,17.0,499,811
3172,SP1,02/12/17,Ath Madrid,Sociedad,2,1,H,0,1,A,16,10,10,2,12,10,5,6,1,2,0,0,27.0,19.0,21.0,6.0,19.0,9.0,650,424
3173,SP1,02/12/17,Barcelona,Celta,2,2,D,1,1,D,21,10,7,5,11,12,4,1,3,6,0,0,35.0,17.0,34.0,5.0,35.0,6.0,841,291
3174,SP1,02/12/17,Sevilla,La Coruna,2,0,H,1,0,H,10,11,6,3,12,16,6,7,1,3,0,0,25.0,12.0,17.0,14.0,18.0,17.0,542,267
3175,SP1,03/12/17,Eibar,Espanol,3,1,H,2,0,H,10,6,5,3,13,16,3,2,3,3,0,0,14.0,16.0,13.0,26.0,6.0,25.0,183,422
3176,SP1,03/12/17,Getafe,Valencia,1,0,H,0,0,D,11,13,3,6,18,11,5,12,8,4,1,0,16.0,31.0,19.0,15.0,22.0,15.0,366,557
3177,SP1,03/12/17,Las Palmas,Betis,1,0,H,1,0,H,21,8,7,2,12,21,6,4,1,7,0,1,7.0,18.0,10.0,32.0,10.0,37.0,105,272
3178,SP1,03/12/17,Leganes,Villarreal,3,1,H,0,0,D,12,12,5,4,11,17,5,6,2,4,0,0,17.0,21.0,9.0,12.0,12.0,15.0,78,470
3179,SP1,04/12/17,Girona,Alaves,2,3,A,0,0,D,11,9,3,4,8,13,6,5,1,2,0,0,17.0,6.0,16.0,19.0,16.0,23.0,51,102
3180,SP1,08/12/17,Alaves,Las Palmas,2,0,H,1,0,H,22,6,9,1,23,12,8,3,2,0,0,0,9.0,10.0,10.0,24.0,10.0,24.0,102,105
3181,SP1,09/12/17,Getafe,Eibar,0,0,D,0,0,D,6,7,3,2,14,13,9,7,1,4,0,0,19.0,17.0,20.0,15.0,24.0,16.0,366,183
3182,SP1,09/12/17,La Coruna,Leganes,1,0,H,1,0,H,15,3,4,0,16,21,6,1,4,4,0,0,12.0,20.0,17.0,27.0,18.0,25.0,267,78
3183,SP1,09/12/17,Real Madrid,Sevilla,5,0,H,5,0,H,20,11,8,3,12,11,9,3,0,2,0,0,28.0,28.0,25.0,11.0,30.0,13.0,811,542
3184,SP1,09/12/17,Valencia,Celta,2,1,H,1,0,H,13,13,7,5,16,12,10,2,2,5,0,0,31.0,18.0,33.0,13.0,35.0,14.0,557,291
3185,SP1,10/12/17,Betis,Ath Madrid,0,1,A,0,1,A,9,4,4,2,15,19,3,2,4,3,0,0,18.0,30.0,23.0,28.0,30.0,28.0,272,650
3186,SP1,10/12/17,Levante,Ath Bilbao,1,2,A,0,1,A,12,14,3,3,11,13,8,6,3,3,0,0,16.0,14.0,14.0,20.0,16.0,22.0,309,499
3187,SP1,10/12/17,Sociedad,Malaga,0,2,A,0,1,A,18,9,2,5,10,12,5,0,1,1,0,0,19.0,8.0,28.0,26.0,27.0,25.0,424,407
3188,SP1,10/12/17,Villarreal,Barcelona,0,2,A,0,0,D,9,16,5,6,18,13,2,4,2,1,1,0,21.0,36.0,22.0,18.0,22.0,15.0,470,841
3189,SP1,11/12/17,Espanol,Girona,0,1,A,0,1,A,8,12,3,5,9,17,8,6,1,3,0,0,16.0,17.0,11.0,18.0,13.0,20.0,422,51
3190,SP1,15/12/17,Sevilla,Levante,0,0,D,0,0,D,16,10,6,2,22,14,8,5,2,3,0,0,28.0,16.0,19.0,19.0,18.0,16.0,542,309
3191,SP1,16/12/17,Ath Bilbao,Sociedad,0,0,D,0,0,D,7,10,1,2,14,9,6,6,3,0,0,0,17.0,19.0,16.0,19.0,15.0,22.0,499,424
3192,SP1,16/12/17,Ath Madrid,Alaves,1,0,H,0,0,D,10,11,4,0,14,16,4,4,3,4,0,0,33.0,12.0,24.0,7.0,28.0,9.0,650,102
3193,SP1,16/12/17,Eibar,Valencia,2,1,H,0,0,D,15,7,3,3,13,13,5,6,1,4,0,0,18.0,34.0,16.0,27.0,18.0,29.0,183,557
3194,SP1,17/12/17,Barcelona,La Coruna,4,0,H,2,0,H,23,10,11,3,12,10,6,3,0,1,0,0,39.0,15.0,38.0,7.0,37.0,9.0,841,267
3195,SP1,17/12/17,Celta,Villarreal,0,1,A,0,1,A,10,8,3,5,11,19,2,2,1,3,0,0,18.0,21.0,27.0,23.0,27.0,26.0,291,470
3196,SP1,17/12/17,Girona,Getafe,1,0,H,1,0,H,9,7,2,0,20,25,1,7,2,6,0,0,20.0,20.0,19.0,22.0,17.0,20.0,51,366
3197,SP1,17/12/17,Las Palmas,Espanol,2,2,D,0,2,A,14,8,5,3,6,25,9,2,3,3,0,0,10.0,16.0,11.0,34.0,11.0,36.0,105,422
3198,SP1,18/12/17,Malaga,Betis,0,2,A,0,1,A,18,10,2,4,15,15,3,4,2,2,1,0,11.0,18.0,13.0,28.0,11.0,30.0,407,272
3199,SP1,19/12/17,Levante,Leganes,0,0,D,0,0,D,10,10,3,2,21,17,6,5,6,6,1,1,17.0,20.0,15.0,22.0,14.0,21.0,309,78
3200,SP1,20/12/17,Getafe,Las Palmas,2,0,H,2,0,H,13,17,7,6,23,11,3,1,3,1,0,0,20.0,11.0,20.0,16.0,22.0,19.0,366,105
3201,SP1,20/12/17,Sociedad,Sevilla,3,1,H,1,1,D,14,9,5,4,9,18,4,5,1,5,0,0,20.0,29.0,28.0,28.0,28.0,31.0,424,542
3202,SP1,21/12/17,Alaves,Malaga,1,0,H,0,0,D,10,10,5,3,14,18,4,4,3,4,0,0,12.0,11.0,12.0,25.0,14.0,26.0,102,407
3203,SP1,21/12/17,Eibar,Girona,4,1,H,2,1,H,16,6,6,1,14,18,3,2,1,2,0,0,21.0,23.0,18.0,28.0,18.0,27.0,183,51
3204,SP1,22/12/17,Betis,Ath Bilbao,0,2,A,0,1,A,16,19,6,7,7,6,6,9,1,2,1,0,21.0,18.0,25.0,29.0,25.0,30.0,272,499
3205,SP1,22/12/17,Espanol,Ath Madrid,1,0,H,0,0,D,7,9,4,1,18,22,2,3,2,5,0,0,17.0,36.0,13.0,21.0,13.0,18.0,422,650
3206,SP1,23/12/17,La Coruna,Celta,1,3,A,0,2,A,15,7,4,3,20,16,3,1,2,2,0,0,15.0,18.0,18.0,31.0,19.0,30.0,267,291
3207,SP1,23/12/17,Real Madrid,Barcelona,0,3,A,0,0,D,14,18,5,11,14,10,7,7,2,2,1,0,31.0,42.0,30.0,11.0,36.0,11.0,811,841
3208,SP1,23/12/17,Valencia,Villarreal,0,1,A,0,1,A,22,9,3,2,11,21,14,1,7,5,1,1,34.0,24.0,36.0,16.0,37.0,16.0,557,470
3209,SP1,06/01/18,Ath Madrid,Getafe,2,0,H,1,0,H,9,10,5,5,11,16,5,0,7,3,1,0,36.0,23.0,25.0,8.0,27.0,8.0,650,366
3210,SP1,06/01/18,Las Palmas,Eibar,1,2,A,1,0,H,4,14,2,5,13,17,4,3,3,3,0,0,11.0,24.0,13.0,38.0,17.0,36.0,105,183
3211,SP1,06/01/18,Sevilla,Betis,3,5,A,2,2,D,14,9,3,5,16,18,12,0,3,6,0,0,29.0,21.0,20.0,22.0,21.0,21.0,542,272
3212,SP1,06/01/18,Valencia,Girona,2,1,H,1,1,D,17,11,7,5,16,14,9,7,5,5,0,0,34.0,23.0,36.0,17.0,37.0,20.0,557,51
3213,SP1,07/01/18,Ath Bilbao,Alaves,2,0,H,1,0,H,14,8,8,1,23,20,4,1,2,4,0,0,21.0,15.0,18.0,19.0,17.0,20.0,499,102
3214,SP1,07/01/18,Barcelona,Levante,3,0,H,2,0,H,16,9,8,2,10,22,3,6,0,4,0,0,45.0,18.0,45.0,7.0,38.0,7.0,841,309
3215,SP1,07/01/18,Celta,Real Madrid,2,2,D,1,2,A,10,19,5,8,10,15,3,7,2,2,0,0,21.0,31.0,30.0,25.0,29.0,22.0,291,811
3216,SP1,07/01/18,Leganes,Sociedad,1,0,H,0,0,D,8,9,4,5,14,11,5,6,0,1,0,0,21.0,23.0,12.0,14.0,15.0,15.0,78,424
3217,SP1,07/01/18,Villarreal,La Coruna,1,1,D,1,0,H,11,13,5,3,19,12,7,5,4,3,0,0,27.0,15.0,24.0,20.0,23.0,27.0,470,267
3218,SP1,08/01/18,Malaga,Espanol,0,1,A,0,1,A,17,6,2,3,18,11,6,5,2,3,0,0,11.0,20.0,13.0,31.0,16.0,30.0,407,422
3219,SP1,12/01/18,Getafe,Malaga,1,0,H,0,0,D,7,9,3,2,19,16,5,2,3,1,0,0,23.0,11.0,22.0,18.0,22.0,18.0,366,407
3220,SP1,13/01/18,Eibar,Ath Madrid,0,1,A,0,1,A,11,7,4,3,12,9,9,1,2,1,0,0,27.0,39.0,24.0,30.0,24.0,30.0,183,650
3221,SP1,13/01/18,Girona,Las Palmas,6,0,H,1,0,H,15,3,8,1,25,20,5,2,2,5,0,0,23.0,11.0,22.0,28.0,21.0,26.0,51,105
3222,SP1,13/01/18,La Coruna,Valencia,1,2,A,0,1,A,12,12,2,5,13,8,8,10,2,1,0,0,16.0,37.0,20.0,35.0,21.0,31.0,267,557
3223,SP1,13/01/18,Real Madrid,Villarreal,0,1,A,0,0,D,28,10,7,4,11,12,11,0,2,1,0,0,32.0,28.0,32.0,16.0,32.0,15.0,811,470
3224,SP1,14/01/18,Alaves,Sevilla,1,0,H,0,0,D,12,14,3,1,18,12,5,4,5,2,1,0,15.0,29.0,13.0,27.0,16.0,33.0,102,542
3225,SP1,14/01/18,Espanol,Ath Bilbao,1,1,D,1,1,D,11,8,3,3,14,16,4,2,2,4,0,0,23.0,24.0,15.0,21.0,17.0,21.0,422,499
3226,SP1,14/01/18,Levante,Celta,0,1,A,0,1,A,15,3,5,2,19,7,6,2,4,3,0,0,18.0,22.0,15.0,25.0,20.0,25.0,309,291
3227,SP1,14/01/18,Sociedad,Barcelona,2,4,A,2,1,H,15,11,6,5,15,13,7,3,2,2,0,0,23.0,48.0,31.0,30.0,37.0,29.0,424,841
3228,SP1,15/01/18,Betis,Leganes,3,2,H,2,1,H,16,10,9,6,12,15,1,1,2,3,0,0,24.0,24.0,30.0,34.0,26.0,29.0,272,78
3229,SP1,19/01/18,Getafe,Ath Bilbao,2,2,D,1,1,D,17,7,6,6,17,12,6,2,5,1,0,0,26.0,25.0,23.0,18.0,24.0,19.0,366,499
3230,SP1,20/01/18,Ath Madrid,Girona,1,1,D,1,0,H,9,6,4,3,13,15,2,1,4,3,0,0,42.0,26.0,28.0,8.0,34.0,10.0,650,51
3231,SP1,20/01/18,Espanol,Sevilla,0,3,A,0,2,A,9,12,0,7,18,14,8,2,4,2,0,0,24.0,29.0,16.0,22.0,15.0,22.0,422,542
3232,SP1,20/01/18,Las Palmas,Valencia,2,1,H,1,1,D,20,14,6,8,18,16,3,6,2,9,0,2,11.0,40.0,14.0,46.0,16.0,47.0,105,557
3233,SP1,20/01/18,Villarreal,Levante,2,1,H,1,0,H,18,16,6,4,14,16,6,4,2,2,0,0,31.0,18.0,26.0,21.0,24.0,24.0,470,309
3234,SP1,21/01/18,Alaves,Leganes,2,2,D,0,0,D,14,8,6,4,13,14,4,6,3,3,1,0,18.0,24.0,14.0,27.0,16.0,30.0,102,78
3235,SP1,21/01/18,Betis,Barcelona,0,5,A,0,0,D,7,14,2,10,12,9,4,2,2,2,0,0,27.0,51.0,33.0,36.0,34.0,36.0,272,841
3236,SP1,21/01/18,Real Madrid,La Coruna,7,1,H,2,1,H,24,5,13,2,7,11,6,1,0,2,0,0,32.0,16.0,32.0,17.0,34.0,19.0,811,267
3237,SP1,21/01/18,Sociedad,Celta,1,2,A,1,1,D,16,10,2,3,10,7,8,3,1,2,0,0,23.0,25.0,33.0,34.0,32.0,30.0,424,291
3238,SP1,22/01/18,Eibar,Malaga,1,1,D,0,1,A,15,10,4,4,11,11,8,3,1,3,0,1,27.0,11.0,24.0,31.0,24.0,31.0,183,407
3239,SP1,26/01/18,Ath Bilbao,Eibar,1,1,D,0,0,D,7,14,1,2,15,14,3,7,0,0,0,0,26.0,28.0,23.0,22.0,21.0,22.0,499,183
3240,SP1,27/01/18,La Coruna,Levante,2,2,D,2,0,H,8,15,2,4,13,14,4,7,7,5,1,0,16.0,18.0,22.0,44.0,22.0,39.0,267,309
3241,SP1,27/01/18,Malaga,Girona,0,0,D,0,0,D,7,11,1,2,18,7,5,4,2,1,1,0,12.0,27.0,14.0,34.0,14.0,34.0,407,51
3242,SP1,27/01/18,Valencia,Real Madrid,1,4,A,0,2,A,11,13,4,7,20,22,4,4,2,3,0,0,40.0,35.0,41.0,21.0,47.0,22.0,557,811
3243,SP1,27/01/18,Villarreal,Sociedad,4,2,H,4,1,H,11,24,7,6,16,6,2,9,1,1,0,0,34.0,23.0,28.0,22.0,27.0,27.0,470,424
3244,SP1,28/01/18,Ath Madrid,Las Palmas,3,0,H,0,0,D,18,9,7,1,17,11,4,1,1,2,0,0,43.0,14.0,29.0,9.0,30.0,15.0,650,105
3245,SP1,28/01/18,Barcelona,Alaves,2,1,H,0,1,A,18,7,12,4,6,18,8,1,0,2,0,0,54.0,19.0,57.0,9.0,48.0,11.0,841,102
3246,SP1,28/01/18,Leganes,Espanol,3,2,H,1,0,H,11,12,6,4,20,19,1,7,2,4,0,0,25.0,24.0,17.0,19.0,15.0,18.0,78,422
3247,SP1,28/01/18,Sevilla,Getafe,1,1,D,0,0,D,15,7,1,2,12,15,3,4,3,3,0,0,32.0,27.0,26.0,28.0,23.0,26.0,542,366
3248,SP1,29/01/18,Celta,Betis,3,2,H,1,0,H,13,7,5,3,13,8,7,2,1,5,0,0,28.0,27.0,35.0,28.0,38.0,35.0,291,272
3249,SP1,02/02/18,Sociedad,La Coruna,5,0,H,1,0,H,19,4,8,1,11,11,9,5,0,1,0,0,23.0,17.0,36.0,40.0,36.0,43.0,424,267
3250,SP1,03/02/18,Alaves,Celta,2,1,H,2,0,H,9,16,3,4,13,11,2,1,3,2,0,0,19.0,31.0,17.0,31.0,21.0,32.0,102,291
3251,SP1,03/02/18,Betis,Villarreal,2,1,H,1,0,H,13,12,4,3,11,12,2,6,1,2,0,1,27.0,37.0,35.0,44.0,37.0,37.0,272,470
3252,SP1,03/02/18,Eibar,Sevilla,5,1,H,3,1,H,17,11,7,3,11,20,5,3,0,3,0,0,29.0,33.0,26.0,33.0,28.0,32.0,183,542
3253,SP1,03/02/18,Levante,Real Madrid,2,2,D,1,1,D,12,23,4,9,14,7,4,6,3,3,0,0,19.0,38.0,18.0,30.0,22.0,31.0,309,811
3254,SP1,04/02/18,Ath Madrid,Valencia,1,0,H,0,0,D,14,9,4,0,18,4,9,1,1,1,0,0,46.0,40.0,32.0,9.0,31.0,15.0,650,557
3255,SP1,04/02/18,Espanol,Barcelona,1,1,D,0,0,D,7,12,2,2,15,12,0,7,5,3,0,0,24.0,57.0,18.0,28.0,23.0,26.0,422,841
3256,SP1,04/02/18,Getafe,Leganes,0,0,D,0,0,D,11,2,1,1,17,20,5,2,2,6,0,0,28.0,28.0,26.0,21.0,30.0,24.0,366,78
3257,SP1,04/02/18,Girona,Ath Bilbao,2,0,H,1,0,H,8,9,3,0,13,14,2,4,1,1,0,0,28.0,27.0,29.0,29.0,31.0,31.0,51,499
3258,SP1,05/02/18,Las Palmas,Malaga,1,0,H,0,0,D,11,9,4,3,11,17,4,2,2,3,0,0,14.0,13.0,16.0,50.0,17.0,48.0,105,407
3259,SP1,09/02/18,Ath Bilbao,Las Palmas,0,0,D,0,0,D,11,8,5,2,20,29,5,2,4,4,0,0,27.0,17.0,24.0,25.0,25.0,26.0,499,105
3260,SP1,10/02/18,Leganes,Eibar,0,1,A,0,0,D,2,19,0,6,14,6,1,10,4,2,1,0,29.0,32.0,20.0,21.0,23.0,21.0,78,183
3261,SP1,10/02/18,Malaga,Ath Madrid,0,1,A,0,1,A,13,5,3,1,22,19,3,3,3,2,0,0,13.0,49.0,14.0,35.0,19.0,34.0,407,650
3262,SP1,10/02/18,Real Madrid,Sociedad,5,2,H,4,0,H,18,8,9,3,11,10,5,3,2,1,0,0,39.0,26.0,45.0,21.0,50.0,23.0,811,424
3263,SP1,10/02/18,Villarreal,Alaves,1,2,A,0,1,A,27,5,6,4,15,15,13,2,4,4,0,0,37.0,22.0,33.0,26.0,35.0,27.0,470,102
3264,SP1,11/02/18,Barcelona,Getafe,0,0,D,0,0,D,12,10,6,1,7,13,9,3,2,3,0,0,58.0,29.0,60.0,11.0,60.0,11.0,841,366
3265,SP1,11/02/18,Celta,Espanol,2,2,D,1,1,D,18,3,7,2,9,16,9,1,3,4,0,0,31.0,25.0,39.0,32.0,38.0,32.0,291,422
3266,SP1,11/02/18,Sevilla,Girona,1,0,H,0,0,D,13,14,4,6,13,19,7,2,2,2,0,0,33.0,31.0,28.0,34.0,28.0,28.0,542,51
3267,SP1,11/02/18,Valencia,Levante,3,1,H,1,1,D,18,5,8,1,10,19,7,9,3,4,0,0,40.0,20.0,42.0,26.0,45.0,25.0,557,309
3268,SP1,12/02/18,La Coruna,Betis,0,1,A,0,0,D,16,10,2,4,19,7,8,1,2,0,0,0,17.0,30.0,24.0,51.0,28.0,50.0,267,272
3269,SP1,16/02/18,Girona,Leganes,3,0,H,2,0,H,10,10,5,5,12,10,4,4,3,5,0,0,31.0,29.0,31.0,30.0,29.0,30.0,51,78
3270,SP1,17/02/18,Alaves,La Coruna,1,0,H,0,0,D,14,5,3,0,17,14,9,3,2,3,0,0,25.0,17.0,21.0,33.0,17.0,37.0,102,267
3271,SP1,17/02/18,Eibar,Barcelona,0,2,A,0,1,A,13,10,3,6,13,6,6,0,3,1,1,0,35.0,59.0,32.0,34.0,32.0,35.0,183,841
3272,SP1,17/02/18,Las Palmas,Sevilla,1,2,A,0,1,A,11,12,3,6,15,18,7,5,2,5,0,0,18.0,36.0,17.0,50.0,18.0,55.0,105,542
3273,SP1,17/02/18,Malaga,Valencia,1,2,A,1,0,H,9,10,3,3,19,18,7,2,2,4,1,0,13.0,43.0,14.0,36.0,17.0,36.0,407,557
3274,SP1,18/02/18,Ath Madrid,Ath Bilbao,2,0,H,0,0,D,14,4,4,0,6,12,5,2,3,2,0,0,52.0,28.0,34.0,9.0,33.0,11.0,650,499
3275,SP1,18/02/18,Betis,Real Madrid,3,5,A,2,1,H,20,12,5,9,7,15,7,5,3,5,0,0,33.0,42.0,38.0,45.0,44.0,49.0,272,811
3276,SP1,18/02/18,Espanol,Villarreal,1,1,D,0,1,A,15,8,3,3,7,19,2,5,1,7,0,0,26.0,37.0,21.0,31.0,20.0,32.0,422,470
3277,SP1,18/02/18,Sociedad,Levante,3,0,H,2,0,H,13,9,3,1,12,13,2,4,0,2,0,0,26.0,20.0,43.0,45.0,44.0,48.0,424,309
3278,SP1,19/02/18,Getafe,Celta,3,0,H,1,0,H,9,4,5,1,21,15,5,5,4,3,0,0,30.0,32.0,26.0,21.0,29.0,25.0,366,291
3279,SP1,21/02/18,Leganes,Real Madrid,1,3,A,1,2,A,7,13,3,7,18,7,6,5,3,1,0,0,29.0,45.0,20.0,25.0,25.0,28.0,78,811
3280,SP1,23/02/18,La Coruna,Espanol,0,0,D,0,0,D,17,9,4,1,9,10,4,2,5,1,0,0,17.0,27.0,24.0,53.0,27.0,54.0,267,422
3281,SP1,24/02/18,Barcelona,Girona,6,1,H,4,1,H,21,10,14,4,11,11,5,3,1,1,0,0,62.0,34.0,62.0,11.0,63.0,12.0,841,51
3282,SP1,24/02/18,Celta,Eibar,2,0,H,0,0,D,8,15,3,2,11,16,3,9,2,3,0,0,32.0,35.0,41.0,37.0,40.0,34.0,291,183
3283,SP1,24/02/18,Leganes,Las Palmas,0,0,D,0,0,D,11,4,2,1,22,17,6,5,4,5,0,0,29.0,18.0,21.0,28.0,21.0,23.0,78,105
3284,SP1,24/02/18,Real Madrid,Alaves,4,0,H,1,0,H,25,11,10,5,9,14,9,5,1,2,0,0,48.0,28.0,58.0,27.0,53.0,24.0,811,102
3285,SP1,25/02/18,Ath Bilbao,Malaga,2,1,H,2,1,H,8,8,6,4,12,18,6,4,3,3,0,1,28.0,13.0,24.0,27.0,25.0,29.0,499,407
3286,SP1,25/02/18,Sevilla,Ath Madrid,2,5,A,0,2,A,10,13,5,8,10,24,5,4,3,3,0,0,39.0,55.0,31.0,35.0,31.0,34.0,542,650
3287,SP1,25/02/18,Valencia,Sociedad,2,1,H,1,0,H,7,9,4,3,12,9,4,4,2,3,0,0,46.0,29.0,47.0,28.0,47.0,31.0,557,424
3288,SP1,25/02/18,Villarreal,Getafe,1,0,H,1,0,H,10,3,4,2,14,21,2,8,5,3,0,0,38.0,33.0,35.0,29.0,37.0,28.0,470,366
3289,SP1,26/02/18,Levante,Betis,0,2,A,0,0,D,12,15,2,6,17,8,5,5,5,2,0,0,20.0,33.0,21.0,38.0,25.0,40.0,309,272
3290,SP1,27/02/18,Espanol,Real Madrid,1,0,H,0,0,D,16,12,7,5,15,10,3,8,1,1,0,0,28.0,51.0,22.0,32.0,29.0,33.0,422,811
3291,SP1,27/02/18,Girona,Celta,1,0,H,1,0,H,11,10,2,2,9,10,6,4,3,2,0,0,34.0,35.0,35.0,36.0,36.0,33.0,51,291
